frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
615,0,24.56,0.98,1,4.24,2.57,1.83,0.21,0.0,0.34,0.0,0.0,0.44,1.56,0.0,1.07,0.0,0.0,0.28,1.29,1.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
616,0,24.6,0.93,1,4.2,2.56,1.78,0.18,0.0,0.45,0.0,0.0,0.44,1.48,0.0,0.91,0.0,0.0,0.25,1.34,0.97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
617,0,24.64,0.93,1,4.25,2.62,1.66,0.07,0.0,0.41,0.0,0.0,0.49,1.43,0.0,0.93,0.0,0.0,0.15,1.42,0.95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
618,0,24.68,0.98,1,4.45,2.88,1.55,0.0,0.0,0.34,0.0,0.0,0.46,1.41,0.0,0.87,0.0,0.0,0.23,1.38,1.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
619,0,24.72,0.93,1,4.63,3.0,1.47,0.0,0.0,0.2,0.0,0.0,0.44,1.39,0.0,0.9,0.0,0.0,0.35,1.47,1.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
620,0,24.76,0.98,1,4.76,3.09,1.43,0.0,0.0,0.17,0.0,0.0,0.44,1.41,0.0,0.71,0.0,0.0,0.42,1.48,1.09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
621,0,24.8,0.98,1,4.82,3.21,1.36,0.03,0.0,0.13,0.0,0.0,0.42,1.39,0.0,0.69,0.0,0.0,0.45,1.52,1.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
622,0,24.84,0.98,1,4.9,3.23,1.27,0.03,0.0,0.13,0.0,0.0,0.42,1.33,0.0,0.65,0.0,0.0,0.37,1.49,1.22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
623,0,24.88,0.93,1,4.95,3.45,1.26,0.03,0.0,0.25,0.0,0.0,0.34,1.27,0.0,0.63,0.0,0.0,0.39,1.41,1.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
624,0,24.92,0.93,1,4.92,3.49,1.23,0.0,0.0,0.37,0.0,0.0,0.32,1.27,0.0,0.51,0.0,0.0,0.37,1.44,1.41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
625,0,24.96,0.93,1,4.9,3.44,1.2,0.0,0.0,0.39,0.0,0.0,0.28,1.29,0.0,0.32,0.0,0.0,0.41,1.38,1.43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
626,0,25.0,0.93,1,4.77,3.25,1.18,0.0,0.0,0.43,0.0,0.0,0.32,1.26,0.0,0.26,0.0,0.0,0.33,1.34,1.54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
627,0,25.04,0.93,1,4.69,3.09,1.23,0.0,0.0,0.39,0.0,0.0,0.34,1.2,0.0,0.15,0.0,0.0,0.26,1.23,1.59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
628,0,25.08,0.93,1,4.61,2.87,1.15,0.0,0.0,0.51,0.0,0.0,0.37,1.09,0.0,0.22,0.0,0.0,0.18,1.18,1.42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
629,0,25.12,0.93,1,4.64,2.86,1.14,0.0,0.0,0.45,0.0,0.0,0.33,1.02,0.0,0.21,0.0,0.0,0.18,1.18,1.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
630,0,25.16,0.93,1,4.57,2.65,1.03,0.0,0.0,0.37,0.0,0.0,0.31,1.0,0.0,0.23,0.0,0.0,0.13,1.09,1.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
631,0,25.2,0.98,1,4.66,2.69,1.08,0.0,0.0,0.28,0.0,0.0,0.31,1.11,0.0,0.24,0.0,0.0,0.11,1.05,1.43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
632,0,25.24,0.98,1,4.54,2.3,1.0,0.0,0.0,0.34,0.0,0.0,0.32,1.11,0.0,0.3,0.0,0.0,0.05,0.96,1.39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
633,0,25.28,0.93,1,4.56,2.23,1.06,0.0,0.0,0.56,0.0,0.0,0.35,1.11,0.0,0.34,0.0,0.0,0.08,1.0,1.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
634,0,25.32,0.93,1,4.45,1.99,0.97,0.0,0.0,0.73,0.0,0.0,0.36,1.03,0.0,0.37,0.0,0.0,0.04,0.83,1.23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
635,0,25.36,0.93,1,4.5,2.13,1.01,0.0,0.0,0.8,0.0,0.0,0.34,1.03,0.0,0.35,0.0,0.0,0.04,0.71,1.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
636,0,25.4,0.98,1,4.49,2.08,0.95,0.0,0.0,0.79,0.0,0.0,0.32,0.86,0.0,0.34,0.0,0.0,0.0,0.51,1.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
637,0,25.44,0.98,1,4.46,2.15,0.99,0.0,0.0,0.78,0.0,0.0,0.33,0.7,0.0,0.32,0.0,0.0,0.0,0.33,1.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
638,0,25.48,0.98,1,4.36,2.06,0.99,0.0,0.0,0.87,0.0,0.0,0.38,0.57,0.0,0.25,0.0,0.0,0.0,0.25,1.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
639,0,25.52,0.98,1,4.17,1.92,1.02,0.0,0.0,0.94,0.0,0.0,0.42,0.47,0.0,0.24,0.0,0.0,0.0,0.16,1.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
640,0,25.56,0.98,1,4.09,1.78,1.04,0.0,0.0,0.87,0.0,0.0,0.43,0.56,0.0,0.28,0.0,0.0,0.0,0.14,1.15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
641,0,25.6,0.93,1,4.04,1.68,1.02,0.0,0.0,0.79,0.0,0.0,0.44,0.59,0.0,0.32,0.0,0.0,0.11,0.06,1.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
642,0,25.64,0.98,1,4.08,1.6,0.95,0.0,0.0,0.7,0.0,0.0,0.43,0.68,0.0,0.32,0.0,0.0,0.22,0.02,0.88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
643,0,25.68,0.98,1,4.03,1.64,0.95,0.0,0.0,0.79,0.0,0.08,0.43,0.68,0.0,0.23,0.0,0.0,0.27,0.02,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
644,0,25.72,0.98,1,3.99,1.63,0.98,0.0,0.0,0.79,0.0,0.12,0.43,0.62,0.0,0.29,0.0,0.0,0.18,0.0,0.74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
645,0,25.76,0.98,1,3.92,1.69,1.03,0.0,0.0,0.82,0.0,0.15,0.43,0.77,0.0,0.36,0.0,0.0,0.13,0.0,0.74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
646,0,25.8,0.98,1,3.89,1.52,1.09,0.0,0.0,0.97,0.0,0.1,0.44,0.89,0.0,0.37,0.0,0.0,0.08,0.0,0.86,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
647,0,25.84,0.98,1,3.93,1.55,1.09,0.0,0.0,0.96,0.0,0.06,0.44,0.96,0.0,0.38,0.0,0.0,0.08,0.0,0.79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
648,0,25.88,0.98,1,3.94,1.47,1.1,0.0,0.0,1.08,0.0,0.03,0.46,0.93,0.0,0.41,0.0,0.0,0.1,0.0,0.77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
649,0,25.92,0.98,1,3.92,1.59,1.0,0.0,0.0,0.99,0.0,0.0,0.45,0.67,0.0,0.42,0.0,0.0,0.13,0.0,0.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
650,0,25.96,0.98,1,3.77,1.34,0.96,0.0,0.0,0.94,0.0,0.0,0.47,0.72,0.0,0.36,0.0,0.0,0.1,0.0,0.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
651,0,26.0,0.98,1,3.69,1.25,0.95,0.0,0.0,0.98,0.0,0.0,0.47,0.59,0.0,0.34,0.0,0.0,0.02,0.0,0.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
652,0,26.04,0.98,1,3.67,1.26,1.07,0.0,0.0,1.12,0.0,0.0,0.47,0.73,0.01,0.4,0.0,0.0,0.0,0.0,0.59,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
653,0,26.08,0.98,1,3.68,1.3,1.23,0.0,0.0,1.22,0.0,0.0,0.39,0.54,0.01,0.37,0.0,0.0,0.0,0.0,0.57,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
654,0,26.12,0.98,1,3.68,1.38,1.45,0.0,0.0,1.08,0.0,0.0,0.3,0.43,0.02,0.27,0.0,0.0,0.06,0.0,0.61,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
655,0,26.16,0.98,1,3.57,1.18,1.59,0.0,0.0,0.96,0.0,0.0,0.24,0.28,0.06,0.1,0.0,0.0,0.08,0.0,0.71,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
656,0,26.2,0.98,1,3.13,0.86,1.57,0.0,0.0,0.97,0.0,0.1,0.33,0.67,0.06,0.11,0.0,0.0,0.08,0.0,0.77,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
657,0,26.24,0.98,1,2.76,0.66,1.63,0.0,0.0,1.1,0.0,0.22,0.43,1.25,0.05,0.16,0.0,0.0,0.11,0.0,0.91,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
658,0,26.28,0.98,1,2.38,0.42,1.65,0.0,0.0,0.97,0.0,0.34,0.51,1.79,0.0,0.2,0.0,0.0,0.14,0.0,0.97,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,0,26.32,0.98,1,2.38,0.6,1.75,0.0,0.0,0.93,0.0,0.43,0.51,2.05,0.0,0.25,0.0,0.0,0.3,0.0,0.92,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,0,26.36,0.98,1,2.24,0.47,1.68,0.0,0.0,0.87,0.0,0.49,0.53,2.1,0.0,0.34,0.0,0.0,0.29,0.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,0,26.4,0.98,1,2.25,0.51,1.75,0.0,0.0,0.99,0.0,0.59,0.52,2.06,0.0,0.37,0.0,0.0,0.38,0.0,0.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,0,26.44,0.98,1,2.25,0.47,1.78,0.0,0.0,0.95,0.0,0.61,0.55,1.97,0.0,0.29,0.0,0.0,0.3,0.0,0.66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,0,26.48,0.98,1,2.27,0.45,1.83,0.0,0.0,0.87,0.0,0.62,0.58,1.86,0.0,0.13,0.0,0.0,0.34,0.0,0.57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,0,26.52,0.98,1,2.21,0.3,1.81,0.0,0.0,0.81,0.0,0.62,0.59,1.91,0.0,0.15,0.0,0.0,0.33,0.0,0.58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,0,26.56,0.98,1,2.25,0.11,1.88,0.0,0.0,0.84,0.0,0.59,0.53,2.0,0.0,0.17,0.0,0.0,0.3,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,0,26.6,0.98,1,2.33,0.02,1.85,0.0,0.0,0.98,0.0,0.57,0.49,2.06,0.0,0.18,0.0,0.0,0.3,0.0,0.71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,0,26.64,0.98,1,2.45,0.28,1.79,0.0,0.0,1.1,0.0,0.56,0.47,2.04,0.0,0.22,0.0,0.0,0.31,0.0,0.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0,26.68,0.98,1,2.36,0.43,1.76,0.0,0.0,1.08,0.0,0.51,0.45,1.89,0.0,0.2,0.0,0.0,0.42,0.0,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,0,26.72,0.98,1,2.36,0.57,1.67,0.0,0.0,1.01,0.0,0.45,0.42,1.81,0.0,0.22,0.0,0.0,0.48,0.0,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,0,26.76,0.98,1,2.33,0.43,1.64,0.0,0.0,0.94,0.0,0.4,0.38,1.81,0.0,0.18,0.0,0.0,0.53,0.0,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0,26.8,0.98,1,2.4,0.36,1.55,0.0,0.0,0.98,0.0,0.46,0.43,1.75,0.0,0.19,0.0,0.0,0.52,0.0,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,0,26.84,0.98,1,2.4,0.38,1.63,0.0,0.0,1.0,0.0,0.45,0.44,1.77,0.0,0.17,0.0,0.0,0.52,0.0,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,0,26.88,0.98,1,2.37,0.36,1.55,0.0,0.0,0.84,0.0,0.42,0.43,1.73,0.0,0.11,0.0,0.0,0.46,0.0,0.73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,0,26.92,0.98,1,2.24,0.28,1.52,0.0,0.0,0.88,0.0,0.39,0.42,1.8,0.0,0.07,0.0,0.0,0.42,0.0,0.84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,0,26.96,0.98,1,2.17,0.25,1.48,0.0,0.0,0.85,0.0,0.45,0.39,1.75,0.0,0.12,0.0,0.0,0.4,0.0,0.88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,0,27.0,0.98,1,2.15,0.23,1.56,0.0,0.0,1.06,0.0,0.53,0.39,1.74,0.0,0.11,0.0,0.0,0.46,0.0,0.92,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,0,27.04,0.98,1,2.16,0.23,1.53,0.0,0.0,1.05,0.0,0.62,0.4,1.72,0.0,0.12,0.0,0.0,0.5,0.0,0.89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0,27.08,0.98,1,2.16,0.26,1.52,0.0,0.0,1.06,0.0,0.65,0.44,1.78,0.0,0.08,0.0,0.0,0.57,0.0,0.92,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0,27.12,0.98,1,2.15,0.28,1.46,0.0,0.0,1.03,0.0,0.66,0.44,1.8,0.0,0.08,0.0,0.0,0.56,0.0,0.96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,0,27.16,0.98,1,2.22,0.34,1.49,0.0,0.0,0.96,0.0,0.66,0.41,1.92,0.0,0.07,0.0,0.0,0.63,0.0,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,0,27.2,0.98,1,2.21,0.22,1.43,0.0,0.0,0.86,0.0,0.63,0.4,1.86,0.0,0.04,0.0,0.0,0.62,0.0,0.94,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,0,27.24,0.98,1,2.1,0.11,1.4,0.0,0.0,0.78,0.0,0.62,0.39,1.91,0.0,0.02,0.0,0.0,0.57,0.0,0.86,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,0,27.28,0.98,1,2.01,0.09,1.39,0.0,0.0,0.8,0.0,0.6,0.38,1.82,0.0,0.04,0.0,0.0,0.5,0.0,0.87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,0,27.32,0.98,1,1.9,0.06,1.39,0.0,0.0,0.88,0.0,0.63,0.37,1.84,0.0,0.01,0.0,0.0,0.56,0.0,0.85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,0,27.36,0.98,1,1.88,0.06,1.36,0.0,0.0,0.94,0.0,0.59,0.36,1.73,0.0,0.01,0.0,0.0,0.67,0.0,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,0,27.4,0.98,1,1.84,0.02,1.2,0.0,0.0,0.91,0.0,0.58,0.34,1.65,0.0,0.0,0.0,0.0,0.75,0.0,0.97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,0,27.44,0.98,1,1.83,0.0,1.07,0.0,0.0,0.95,0.0,0.59,0.34,1.59,0.0,0.0,0.0,0.0,0.68,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,0,27.48,0.98,1,1.85,0.0,1.02,0.0,0.0,0.96,0.0,0.65,0.32,1.67,0.0,0.0,0.0,0.0,0.66,0.0,0.92,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,0,27.52,0.98,1,1.92,0.06,1.09,0.0,0.0,1.08,0.0,0.65,0.32,1.7,0.0,0.0,0.0,0.0,0.63,0.0,0.88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,0,27.56,0.98,1,1.94,0.06,1.12,0.0,0.0,1.03,0.0,0.63,0.32,1.83,0.0,0.0,0.0,0.0,0.69,0.0,0.83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,0,27.6,0.98,1,1.92,0.06,1.15,0.0,0.0,1.07,0.0,0.58,0.32,1.81,0.0,0.0,0.0,0.0,0.65,0.0,0.91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,0,27.64,0.98,1,1.79,0.0,1.03,0.0,0.0,1.04,0.0,0.51,0.32,1.82,0.0,0.0,0.0,0.0,0.7,0.0,0.98,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,0,27.68,0.98,1,1.79,0.0,0.97,0.0,0.0,0.93,0.0,0.53,0.29,1.76,0.0,0.0,0.0,0.0,0.74,0.0,1.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,0,27.72,0.98,1,1.85,0.09,0.92,0.0,0.0,0.86,0.0,0.5,0.28,1.77,0.0,0.0,0.0,0.0,0.74,0.0,1.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,0,27.76,0.98,1,1.84,0.09,0.89,0.0,0.0,0.61,0.0,0.52,0.29,1.78,0.0,0.0,0.0,0.0,0.75,0.0,1.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,0,27.8,0.98,1,1.83,0.09,0.87,0.0,0.0,0.62,0.0,0.45,0.27,1.85,0.0,0.0,0.0,0.0,0.73,0.0,1.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,0,27.84,0.98,1,1.77,0.0,0.82,0.0,0.0,0.4,0.0,0.51,0.21,1.84,0.0,0.0,0.0,0.0,0.76,0.0,1.04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,0,27.88,0.98,1,1.8,0.0,0.83,0.0,0.0,0.43,0.0,0.49,0.13,1.83,0.0,0.0,0.0,0.0,0.76,0.0,0.95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,0,27.92,0.98,1,1.72,0.0,0.86,0.0,0.0,0.42,0.0,0.56,0.13,1.77,0.0,0.0,0.0,0.0,0.71,0.0,1.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0,27.96,0.98,1,1.7,0.0,0.81,0.0,0.0,0.42,0.0,0.52,0.15,1.79,0.0,0.0,0.0,0.0,0.69,0.0,1.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0,28.0,0.98,1,1.65,0.0,0.82,0.0,0.0,0.39,0.0,0.55,0.18,1.88,0.0,0.0,0.0,0.0,0.67,0.0,1.09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,0,28.04,0.98,1,1.7,0.0,0.83,0.0,0.0,0.37,0.0,0.59,0.19,1.87,0.0,0.0,0.0,0.0,0.67,0.0,1.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,0,28.08,0.98,1,1.67,0.0,0.87,0.0,0.0,0.47,0.0,0.62,0.2,1.77,0.0,0.0,0.0,0.0,0.69,0.0,0.95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
